timestamp,value_CVS,value_CRM,value_GOOG,value_UPS,value_IBM,value_AMZN,value_KO,value_FB,value_AAPL,value_PFE
2015-02-28 01:52:53,0,1,21.0,1,4,87.0,12.0,67.0,79,0
2015-02-28 01:57:53,0,1,13.0,1,3,88.0,10.0,62.0,89,0
2015-02-28 02:02:53,0,2,24.0,6,1,78.0,3.0,56.0,86,0
2015-02-28 02:07:53,0,0,20.0,3,1,80.0,6.0,56.0,78,1
2015-02-28 02:12:53,0,2,12.0,4,0,72.0,4.0,57.0,87,0
2015-02-28 02:17:53,0,2,12.0,1,1,89.0,3.0,69.0,87,0
2015-02-28 02:22:53,0,3,13.0,4,3,62.0,3.0,49.0,111,0
2015-02-28 02:27:53,0,4,15.0,3,2,91.0,3.0,46.0,112,1
2015-02-28 02:32:53,0,3,12.0,1,2,100.0,7.0,71.0,101,0
2015-02-28 02:37:53,0,2,16.0,2,3,60.0,4.0,67.0,111,0
2015-02-28 02:42:53,0,3,13.0,5,0,54.0,8.0,76.0,98,0
2015-02-28 02:47:53,3,4,15.0,3,6,83.0,2.0,66.0,76,0
2015-02-28 02:52:53,0,1,10.0,1,0,45.0,2.0,67.0,73,0
2015-02-28 02:57:53,0,1,16.0,0,2,58.0,2.0,59.0,97,1
2015-02-28 03:02:53,0,0,14.0,2,1,70.0,10.0,58.0,114,0
2015-02-28 03:07:53,0,4,12.0,3,2,60.0,12.0,46.0,104,0
2015-02-28 03:12:53,0,0,7.0,5,2,41.0,7.0,72.0,117,0
2015-02-28 03:17:53,0,2,15.0,1,3,60.0,4.0,52.0,105,0
2015-02-28 03:22:53,0,3,13.0,1,3,57.0,2.0,53.0,100,0
2015-02-28 03:27:53,0,3,11.0,2,8,61.0,7.0,67.0,112,9
2015-02-28 03:32:53,2,1,8.0,3,9,66.0,7.0,64.0,131,0
2015-02-28 03:37:53,0,1,6.0,4,8,59.0,8.0,47.0,107,0
2015-02-28 03:42:53,0,1,15.0,2,2,64.0,9.0,44.0,81,0
2015-02-28 03:47:53,0,1,9.0,3,8,80.0,7.0,53.0,100,0
2015-02-28 03:52:53,1,2,7.0,2,4,92.0,6.0,61.0,76,0
2015-02-28 03:57:53,0,0,11.0,5,2,95.0,3.0,54.0,87,1
2015-02-28 04:02:53,0,1,9.0,0,2,101.0,0.0,52.0,96,0
2015-02-28 04:07:53,0,1,12.0,0,1,99.0,11.0,65.0,87,0
2015-02-28 04:12:53,0,1,6.0,3,1,68.0,3.0,51.0,87,0
2015-02-28 04:17:53,2,2,8.0,2,1,64.0,10.0,58.0,73,0
2015-02-28 04:22:53,0,1,4.0,2,3,90.0,4.0,52.0,204,0
2015-02-28 04:27:53,0,1,10.0,1,5,74.0,2.0,54.0,229,0
2015-02-28 04:32:53,1,1,14.0,0,2,48.0,6.0,59.0,79,1
2015-02-28 04:37:53,0,1,12.0,0,0,48.0,3.0,60.0,70,0
2015-02-28 04:42:53,1,2,25.0,0,2,63.0,3.0,56.0,63,0
2015-02-28 04:47:53,0,0,14.0,1,3,47.0,3.0,72.0,62,0
2015-02-28 04:52:53,0,1,8.0,0,2,43.0,11.0,48.0,66,0
2015-02-28 04:57:53,0,2,14.0,2,4,51.0,9.0,55.0,66,0
2015-02-28 05:02:53,0,1,7.0,1,0,63.0,2.0,64.0,58,1
2015-02-28 05:07:53,1,2,22.0,0,0,71.0,1.0,67.0,63,0
2015-02-28 05:12:53,0,0,23.0,0,0,84.0,4.0,51.0,36,0
2015-02-28 05:17:53,0,2,9.0,0,0,34.0,3.0,6.0,24,0
2015-02-28 05:22:53,0,0,27.0,0,0,41.0,3.0,22.0,19,1
2015-02-28 05:27:53,0,1,11.0,0,1,51.0,2.0,25.0,19,0
2015-02-28 05:32:53,0,1,8.0,0,2,44.0,2.0,24.0,24,0
2015-02-28 05:37:53,0,2,19.0,0,2,58.0,3.0,23.0,19,0
2015-02-28 05:42:53,0,0,20.0,2,2,68.0,5.0,24.0,27,0
2015-02-28 05:47:53,0,2,7.0,1,3,57.0,3.0,11.0,15,0
2015-02-28 05:52:53,2,2,16.0,0,6,55.0,2.0,22.0,23,0
2015-02-28 05:57:53,0,0,9.0,0,0,65.0,4.0,16.0,25,0
2015-02-28 06:02:53,1,1,15.0,1,0,51.0,2.0,9.0,28,1
2015-02-28 06:07:53,0,0,10.0,1,0,49.0,2.0,5.0,20,0
2015-02-28 06:12:53,1,1,20.0,4,2,59.0,4.0,17.0,14,0
2015-02-28 06:17:53,5,1,9.0,0,2,44.0,2.0,7.0,17,0
2015-02-28 06:22:53,0,0,11.0,1,2,58.0,3.0,8.0,57,0
2015-02-28 06:27:53,2,2,8.0,1,0,45.0,5.0,11.0,43,0
2015-02-28 06:32:53,0,0,17.0,2,2,52.0,2.0,4.0,27,1
2015-02-28 06:37:53,0,1,32.0,2,1,50.0,1.0,6.0,30,0
2015-02-28 06:42:53,1,0,4.0,1,0,63.0,1.0,9.0,26,0
2015-02-28 06:47:53,0,2,7.0,0,0,45.0,2.0,7.0,26,0
2015-02-28 06:52:53,0,1,9.0,0,1,54.0,7.0,6.0,17,0
2015-02-28 06:57:53,0,1,12.0,2,0,68.0,1.0,10.0,82,0
2015-02-28 07:02:53,0,2,5.0,1,1,45.0,1.0,13.0,27,1
2015-02-28 07:07:53,0,1,5.0,0,0,40.0,0.0,10.0,22,0
2015-02-28 07:12:53,0,0,7.0,0,1,54.0,1.0,8.0,42,1
2015-02-28 07:17:53,0,8,10.0,1,0,33.0,4.0,10.0,19,1
2015-02-28 07:22:53,0,1,10.0,0,0,38.0,6.0,6.0,15,0
2015-02-28 07:27:53,0,3,12.0,2,3,33.0,2.0,6.0,19,0
2015-02-28 07:32:53,0,2,11.0,0,4,52.0,3.0,10.0,17,0
2015-02-28 07:37:53,0,0,6.0,0,2,36.0,2.0,6.0,21,0
2015-02-28 07:42:53,0,0,6.0,0,2,36.0,1.0,12.0,21,0
2015-02-28 07:47:53,0,3,10.0,0,0,35.0,0.0,11.0,24,0
2015-02-28 07:52:53,0,4,15.0,0,2,30.0,3.0,4.0,15,0
2015-02-28 07:57:53,0,1,13.0,0,4,25.0,4.0,5.0,16,0
2015-02-28 08:02:53,0,0,8.0,0,2,24.0,3.0,4.0,20,0
2015-02-28 08:07:53,0,0,10.0,0,1,27.0,9.0,7.0,27,0
2015-02-28 08:12:53,0,0,12.0,1,3,21.0,10.0,6.0,20,0
2015-02-28 08:17:53,0,1,6.0,0,0,45.0,8.0,4.0,20,0
2015-02-28 08:22:53,0,0,10.0,0,1,27.0,4.0,8.0,7,0
2015-02-28 08:27:53,0,1,8.0,0,5,31.0,2.0,12.0,10,0
2015-02-28 08:32:53,0,0,9.0,0,1,35.0,5.0,14.0,17,0
2015-02-28 08:37:53,0,1,12.0,2,1,58.0,4.0,8.0,17,0
2015-02-28 08:42:53,0,0,5.0,0,1,60.0,4.0,7.0,9,0
2015-02-28 08:47:53,0,0,6.0,0,1,37.0,7.0,8.0,18,0
2015-02-28 08:52:53,0,0,7.0,1,6,30.0,4.0,3.0,12,0
2015-02-28 08:57:53,1,1,14.0,0,8,36.0,5.0,10.0,16,0
2015-02-28 09:02:53,0,0,4.0,2,2,39.0,2.0,12.0,18,0
2015-02-28 09:07:53,1,0,15.0,0,3,26.0,5.0,9.0,10,0
2015-02-28 09:12:53,0,0,21.0,0,7,38.0,7.0,9.0,10,0
2015-02-28 09:17:53,0,0,17.0,1,6,31.0,5.0,11.0,8,1
2015-02-28 09:22:53,0,0,6.0,0,10,58.0,1.0,8.0,11,0
2015-02-28 09:27:53,0,1,11.0,0,3,56.0,3.0,4.0,14,0
2015-02-28 09:32:53,0,0,5.0,0,2,64.0,2.0,7.0,13,0
2015-02-28 09:37:53,0,1,3.0,0,2,44.0,2.0,15.0,18,0
2015-02-28 09:42:53,0,1,7.0,0,2,58.0,5.0,15.0,21,0
2015-02-28 09:47:53,0,1,7.0,1,2,63.0,4.0,6.0,13,0
2015-02-28 09:52:53,0,1,3.0,0,2,58.0,1.0,4.0,13,0
2015-02-28 09:57:53,3,3,15.0,0,10,47.0,9.0,22.0,26,0
2015-02-28 10:02:53,0,1,8.0,1,1,47.0,3.0,9.0,26,0
2015-02-28 10:07:53,1,1,8.0,0,2,47.0,2.0,8.0,19,0
2015-02-28 10:12:53,0,0,7.0,0,1,36.0,6.0,16.0,12,0
2015-02-28 10:17:53,0,0,4.0,0,0,31.0,2.0,9.0,24,0
2015-02-28 10:22:53,0,0,22.0,1,2,30.0,9.0,7.0,14,0
2015-02-28 10:27:53,0,0,8.0,0,1,21.0,6.0,7.0,10,0
2015-02-28 10:32:53,0,0,10.0,0,0,23.0,8.0,12.0,28,0
2015-02-28 10:37:53,0,1,14.0,1,4,43.0,8.0,6.0,9,0
2015-02-28 10:42:53,0,0,17.0,1,2,43.0,6.0,7.0,12,0
2015-02-28 10:47:53,0,0,13.0,0,2,53.0,11.0,11.0,15,0
2015-02-28 10:52:53,0,0,9.0,0,4,54.0,8.0,14.0,12,0
2015-02-28 10:57:53,1,4,13.0,0,7,45.0,8.0,14.0,28,2
2015-02-28 11:02:53,0,0,33.0,0,2,37.0,1.0,7.0,23,0
2015-02-28 11:07:53,0,0,25.0,0,1,35.0,1.0,6.0,7,0
2015-02-28 11:12:53,0,2,15.0,0,1,43.0,7.0,4.0,14,0
2015-02-28 11:17:53,0,0,8.0,0,2,43.0,6.0,12.0,13,0
2015-02-28 11:22:53,0,0,9.0,0,0,43.0,3.0,8.0,15,0
2015-02-28 11:27:53,0,1,11.0,0,3,40.0,3.0,6.0,11,0
2015-02-28 11:32:53,0,4,8.0,0,0,28.0,3.0,15.0,15,0
2015-02-28 11:37:53,0,1,4.0,2,2,25.0,1.0,6.0,11,1
2015-02-28 11:42:53,0,0,6.0,0,0,31.0,1.0,1.0,14,0
2015-02-28 11:47:53,0,2,7.0,1,3,23.0,3.0,10.0,13,0
2015-02-28 11:52:53,0,0,6.0,1,3,31.0,2.0,5.0,13,0
2015-02-28 11:57:53,0,0,22.0,0,6,31.0,4.0,5.0,21,0
2015-02-28 12:02:53,3,1,17.0,0,1,36.0,3.0,4.0,22,0
2015-02-28 12:07:53,0,3,13.0,0,3,46.0,4.0,8.0,29,0
2015-02-28 12:12:53,0,3,13.0,0,1,47.0,1.0,10.0,10,0
2015-02-28 12:17:53,0,0,19.0,1,4,32.0,3.0,5.0,18,0
2015-02-28 12:22:53,0,2,31.0,0,1,39.0,6.0,9.0,15,0
2015-02-28 12:27:53,0,1,23.0,0,2,42.0,5.0,11.0,9,0
2015-02-28 12:32:53,0,1,13.0,1,2,46.0,4.0,7.0,16,0
2015-02-28 12:37:53,0,0,21.0,0,2,40.0,7.0,13.0,20,0
2015-02-28 12:42:53,0,1,12.0,0,2,60.0,3.0,14.0,17,0
2015-02-28 12:47:53,0,2,11.0,1,1,70.0,4.0,9.0,26,0
2015-02-28 12:52:53,0,1,15.0,2,2,71.0,4.0,7.0,17,0
2015-02-28 12:57:53,0,1,13.0,2,1,69.0,4.0,16.0,26,0
2015-02-28 13:02:53,0,0,10.0,1,6,56.0,6.0,11.0,24,0
2015-02-28 13:07:53,0,0,12.0,0,5,70.0,10.0,11.0,18,0
2015-02-28 13:12:53,1,0,16.0,2,1,88.0,8.0,10.0,13,0
2015-02-28 13:17:53,0,2,14.0,0,4,50.0,5.0,10.0,19,0
2015-02-28 13:22:53,0,0,18.0,0,2,53.0,7.0,15.0,21,0
2015-02-28 13:27:53,0,0,17.0,1,3,43.0,4.0,4.0,20,0
2015-02-28 13:32:53,0,1,8.0,1,1,53.0,4.0,8.0,22,1
2015-02-28 13:37:53,0,1,8.0,3,5,43.0,4.0,13.0,18,1
2015-02-28 13:42:53,0,0,13.0,0,3,59.0,9.0,8.0,19,0
2015-02-28 13:47:53,0,3,9.0,2,1,50.0,12.0,5.0,23,0
2015-02-28 13:52:53,0,3,12.0,0,2,41.0,14.0,11.0,13,0
2015-02-28 13:57:53,0,1,25.0,0,2,40.0,9.0,13.0,18,0
2015-02-28 14:02:53,0,3,17.0,1,0,43.0,8.0,11.0,17,1
2015-02-28 14:07:53,1,2,15.0,2,3,76.0,8.0,4.0,35,0
2015-02-28 14:12:53,0,1,24.0,2,1,62.0,8.0,12.0,20,0
2015-02-28 14:17:53,1,2,17.0,1,4,61.0,3.0,3.0,23,0
2015-02-28 14:22:53,0,1,17.0,2,3,44.0,9.0,11.0,29,0
2015-02-28 14:27:53,0,1,23.0,0,6,49.0,8.0,17.0,40,1
2015-02-28 14:32:53,0,2,17.0,2,2,68.0,1.0,12.0,24,1
2015-02-28 14:37:53,0,0,15.0,2,2,49.0,4.0,11.0,32,0
2015-02-28 14:42:53,0,3,18.0,2,2,79.0,6.0,6.0,26,1
2015-02-28 14:47:53,1,1,14.0,0,2,71.0,7.0,9.0,23,0
2015-02-28 14:52:53,0,3,22.0,0,2,52.0,8.0,9.0,27,0
2015-02-28 14:57:53,0,3,22.0,2,3,47.0,9.0,14.0,36,0
2015-02-28 15:02:53,1,8,26.0,0,3,41.0,9.0,13.0,26,0
2015-02-28 15:07:53,0,2,18.0,1,1,62.0,1.0,17.0,42,0
2015-02-28 15:12:53,0,0,36.0,0,4,63.0,5.0,15.0,28,0
2015-02-28 15:17:53,0,5,15.0,1,2,85.0,8.0,9.0,32,0
2015-02-28 15:22:53,0,0,19.0,2,0,103.0,4.0,15.0,25,0
2015-02-28 15:27:53,0,1,24.0,2,2,70.0,15.0,25.0,21,0
2015-02-28 15:32:53,0,1,12.0,5,1,69.0,13.0,10.0,41,0
2015-02-28 15:37:53,0,0,13.0,0,4,85.0,10.0,17.0,15,0
2015-02-28 15:42:53,1,0,17.0,4,1,66.0,13.0,19.0,55,0
2015-02-28 15:47:53,0,2,14.0,5,3,75.0,15.0,19.0,36,1
2015-02-28 15:52:53,0,0,20.0,0,3,84.0,8.0,19.0,27,0
2015-02-28 15:57:53,0,2,16.0,0,6,92.0,8.0,17.0,37,6
2015-02-28 16:02:53,0,2,20.0,2,2,70.0,14.0,17.0,29,1
2015-02-28 16:07:53,1,0,7.0,3,1,62.0,9.0,11.0,33,0
2015-02-28 16:12:53,0,4,32.0,0,3,66.0,6.0,9.0,44,1
2015-02-28 16:17:53,0,1,16.0,1,2,53.0,6.0,13.0,35,0
2015-02-28 16:22:53,1,1,15.0,0,2,60.0,6.0,14.0,30,0
2015-02-28 16:27:53,0,5,28.0,0,7,66.0,11.0,12.0,37,0
2015-02-28 16:32:53,1,4,19.0,1,1,57.0,122.0,5.0,26,0
2015-02-28 16:37:53,0,3,10.0,1,0,51.0,79.0,14.0,26,1
2015-02-28 16:42:53,1,5,21.0,1,6,50.0,7.0,22.0,48,2
2015-02-28 16:47:53,2,2,21.0,1,4,55.0,3.0,23.0,40,2
2015-02-28 16:52:53,0,0,20.0,3,8,54.0,9.0,11.0,44,1
2015-02-28 16:57:53,0,1,25.0,13,3,76.0,6.0,20.0,42,0
2015-02-28 17:02:53,0,2,16.0,10,3,69.0,5.0,23.0,37,1
2015-02-28 17:07:53,0,4,18.0,5,2,61.0,1.0,7.0,44,0
2015-02-28 17:12:53,0,2,10.0,5,3,73.0,7.0,20.0,53,3
2015-02-28 17:17:53,0,3,11.0,4,1,72.0,10.0,17.0,37,2
2015-02-28 17:22:53,0,0,46.0,6,0,56.0,14.0,46.0,67,1
2015-02-28 17:27:53,0,8,8.0,3,5,68.0,8.0,16.0,33,0
2015-02-28 17:32:53,0,7,31.0,0,6,58.0,10.0,18.0,33,0
2015-02-28 17:37:53,0,3,22.0,3,0,96.0,6.0,15.0,43,0
2015-02-28 17:42:53,0,4,11.0,2,4,64.0,6.0,12.0,44,1
2015-02-28 17:47:53,0,4,14.0,4,3,67.0,5.0,7.0,34,0
2015-02-28 17:52:53,1,3,8.0,4,5,54.0,0.0,8.0,20,0
2015-02-28 17:57:53,1,6,23.0,1,4,76.0,4.0,10.0,37,0
2015-02-28 18:02:53,0,3,19.0,3,6,58.0,8.0,20.0,52,2
2015-02-28 18:07:53,1,3,20.0,5,5,50.0,7.0,3.0,37,1
2015-02-28 18:12:53,0,1,17.0,4,7,53.0,6.0,35.0,33,2
2015-02-28 18:17:53,0,2,19.0,0,9,59.0,8.0,17.0,36,0
2015-02-28 18:22:53,0,3,11.0,1,6,64.0,6.0,16.0,37,0
2015-02-28 18:27:53,0,2,16.0,1,1,59.0,5.0,11.0,29,1
2015-02-28 18:32:53,1,2,16.0,2,3,38.0,15.0,8.0,33,0
2015-02-28 18:37:53,0,1,9.0,0,2,41.0,15.0,11.0,37,1
2015-02-28 18:42:53,0,2,14.0,6,9,56.0,8.0,16.0,32,0
2015-02-28 18:47:53,0,2,16.0,4,2,60.0,9.0,10.0,39,1
2015-02-28 18:52:53,0,1,6.0,0,1,65.0,2.0,14.0,42,1
2015-02-28 18:57:53,0,6,32.0,1,5,67.0,3.0,13.0,52,0
2015-02-28 19:02:53,0,7,30.0,2,3,52.0,3.0,10.0,84,0
2015-02-28 19:07:53,0,5,39.0,3,1,68.0,14.0,20.0,30,0
2015-02-28 19:12:53,0,1,30.0,0,6,72.0,9.0,12.0,25,0
2015-02-28 19:17:53,0,4,27.0,3,1,48.0,6.0,11.0,21,0
2015-02-28 19:22:53,0,1,16.0,1,2,53.0,3.0,13.0,22,1
2015-02-28 19:27:53,0,5,17.0,5,8,47.0,5.0,12.0,32,1
2015-02-28 19:32:53,0,4,20.0,4,3,43.0,6.0,9.0,46,0
2015-02-28 19:37:53,0,2,27.0,2,6,70.0,3.0,13.0,24,0
2015-02-28 19:42:53,0,1,20.0,2,7,50.0,3.0,7.0,19,0
2015-02-28 19:47:53,0,2,21.0,1,5,62.0,7.0,14.0,25,0
2015-02-28 19:52:53,0,2,22.0,1,5,70.0,7.0,19.0,24,0
2015-02-28 19:57:53,0,3,25.0,0,2,62.0,10.0,15.0,42,0
2015-02-28 20:02:53,0,4,19.0,0,2,70.0,7.0,20.0,60,0
2015-02-28 20:07:53,0,5,21.0,3,3,47.0,7.0,14.0,63,0
2015-02-28 20:12:53,0,4,20.0,3,3,53.0,4.0,9.0,35,2
2015-02-28 20:17:53,0,3,13.0,3,1,42.0,9.0,14.0,35,0
2015-02-28 20:22:53,0,0,14.0,1,2,46.0,14.0,13.0,26,1
2015-02-28 20:27:53,0,2,13.0,3,4,39.0,6.0,8.0,22,3
2015-02-28 20:32:53,0,2,19.0,4,2,36.0,4.0,10.0,52,0
2015-02-28 20:37:53,0,4,16.0,3,4,29.0,3.0,7.0,38,0
2015-02-28 20:42:53,0,1,13.0,0,2,56.0,7.0,10.0,37,0
2015-02-28 20:47:53,2,2,14.0,1,7,52.0,5.0,6.0,26,0
2015-02-28 20:52:53,0,0,23.0,1,3,36.0,13.0,9.0,28,0
2015-02-28 20:57:53,0,8,21.0,3,4,38.0,11.0,11.0,51,0
2015-02-28 21:02:53,0,8,11.0,2,3,42.0,5.0,12.0,41,0
2015-02-28 21:07:53,0,4,25.0,4,3,43.0,9.0,7.0,28,1
2015-02-28 21:12:53,1,2,8.0,2,2,50.0,4.0,10.0,55,1
2015-02-28 21:17:53,0,0,11.0,1,2,41.0,8.0,10.0,29,2
2015-02-28 21:22:53,0,3,13.0,1,2,41.0,7.0,7.0,28,0
2015-02-28 21:27:53,0,1,21.0,2,4,45.0,9.0,7.0,20,0
2015-02-28 21:32:53,0,2,10.0,2,1,29.0,4.0,11.0,31,0
2015-02-28 21:37:53,1,0,12.0,1,6,38.0,6.0,15.0,32,0
2015-02-28 21:42:53,0,1,14.0,7,5,37.0,13.0,14.0,40,0
2015-02-28 21:47:53,0,1,17.0,2,6,37.0,5.0,18.0,20,0
2015-02-28 21:52:53,0,3,19.0,3,6,29.0,5.0,10.0,32,0
2015-02-28 21:57:53,0,1,23.0,2,4,37.0,12.0,13.0,33,0
2015-02-28 22:02:53,0,2,13.0,1,7,41.0,14.0,13.0,33,0
2015-02-28 22:07:53,0,1,14.0,2,2,53.0,9.0,14.0,40,0
2015-02-28 22:12:53,0,3,19.0,5,4,115.0,3.0,20.0,20,0
2015-02-28 22:17:53,1,0,10.0,1,4,52.0,7.0,12.0,35,0
2015-02-28 22:22:53,0,1,12.0,2,6,67.0,2.0,9.0,40,1
2015-02-28 22:27:53,0,0,7.0,3,4,56.0,3.0,16.0,20,1
2015-02-28 22:32:53,0,4,11.0,0,4,49.0,7.0,22.0,32,0
2015-02-28 22:37:53,0,0,10.0,0,5,54.0,2.0,13.0,29,0
2015-02-28 22:42:53,0,1,9.0,6,3,51.0,8.0,11.0,29,1
2015-02-28 22:47:53,0,1,14.0,8,5,43.0,6.0,14.0,28,0
2015-02-28 22:52:53,0,3,13.0,11,4,76.0,4.0,10.0,30,0
2015-02-28 22:57:53,0,1,17.0,7,1,91.0,1.0,15.0,39,2
2015-02-28 23:02:53,0,5,24.0,2,7,46.0,6.0,14.0,24,0
2015-02-28 23:07:53,1,5,5.0,4,1,42.0,6.0,18.0,22,0
2015-02-28 23:12:53,1,4,9.0,2,4,48.0,3.0,13.0,32,0
2015-02-28 23:17:53,0,1,20.0,3,5,49.0,3.0,12.0,26,0
2015-02-28 23:22:53,0,0,11.0,1,0,49.0,5.0,25.0,31,0
2015-02-28 23:27:53,0,0,16.0,1,1,39.0,3.0,24.0,40,0
2015-02-28 23:32:53,0,0,7.0,4,1,69.0,3.0,18.0,37,1
2015-02-28 23:37:53,0,1,18.0,0,5,73.0,5.0,16.0,36,0
2015-02-28 23:42:53,0,0,7.0,0,2,51.0,5.0,14.0,24,0
2015-02-28 23:47:53,0,0,3.0,1,0,29.0,5.0,29.0,14,0
2015-02-28 23:52:53,0,0,12.0,1,3,41.0,12.0,25.0,26,0
2015-02-28 23:57:53,0,0,10.0,1,3,54.0,5.0,27.0,37,1
2015-03-01 00:02:53,0,0,13.0,0,3,30.0,8.0,7.0,24,1
2015-03-01 00:07:53,0,0,16.0,2,0,31.0,3.0,18.0,26,0
2015-03-01 00:12:53,0,0,9.0,3,2,44.0,6.0,19.0,24,0
2015-03-01 00:17:53,0,0,5.0,1,0,43.0,5.0,31.0,38,0
2015-03-01 00:22:53,0,0,10.0,0,0,28.0,3.0,18.0,18,0
2015-03-01 00:27:53,0,0,7.0,2,3,42.0,5.0,23.0,35,0
2015-03-01 00:32:53,0,4,5.0,2,1,33.0,3.0,17.0,20,0
2015-03-01 00:37:53,0,1,9.0,3,0,60.0,1.0,19.0,34,0
2015-03-01 00:42:53,0,4,13.0,3,1,46.0,2.0,16.0,16,0
2015-03-01 00:47:53,0,0,14.0,0,2,41.0,11.0,10.0,26,0
2015-03-01 00:52:53,0,1,9.0,2,1,42.0,17.0,14.0,18,0
2015-03-01 00:57:53,0,10,8.0,1,2,39.0,9.0,19.0,33,1
2015-03-01 01:02:53,1,5,12.0,3,1,45.0,6.0,24.0,38,0
2015-03-01 01:07:53,0,2,4.0,0,3,41.0,531.0,7.0,36,0
2015-03-01 01:12:53,0,2,11.0,4,3,63.0,110.0,13.0,25,0
2015-03-01 01:17:53,0,2,11.0,0,1,44.0,52.0,14.0,28,0
2015-03-01 01:22:53,0,0,11.0,2,0,45.0,55.0,5.0,21,0
2015-03-01 01:27:53,0,1,18.0,3,0,33.0,54.0,10.0,13,0
2015-03-01 01:32:53,0,0,6.0,2,1,40.0,40.0,7.0,30,0
2015-03-01 01:37:53,0,3,5.0,2,0,45.0,54.0,8.0,25,0
2015-03-01 01:42:53,0,1,8.0,1,2,67.0,34.0,18.0,30,0
2015-03-01 01:47:53,0,0,9.0,1,3,45.0,22.0,12.0,21,0
2015-03-01 01:52:53,0,1,5.0,0,1,62.0,23.0,9.0,19,0
2015-03-01 01:57:53,0,0,15.0,0,2,71.0,15.0,11.0,38,0
2015-03-01 02:02:53,0,0,13.0,2,1,47.0,17.0,9.0,40,0
2015-03-01 02:07:53,0,1,6.0,1,0,81.0,9.0,10.0,33,0
2015-03-01 02:12:53,0,1,14.0,0,2,72.0,20.0,5.0,22,0
2015-03-01 02:17:53,0,0,7.0,0,0,78.0,16.0,14.0,13,1
2015-03-01 02:22:53,0,3,1.0,0,2,63.0,20.0,7.0,16,0
2015-03-01 02:27:53,0,4,8.0,1,1,68.0,21.0,6.0,47,0
2015-03-01 02:32:53,1,1,9.0,0,0,50.0,11.0,12.0,32,0
2015-03-01 02:37:53,0,0,5.0,0,1,35.0,4.0,15.0,35,0
2015-03-01 02:42:53,0,1,6.0,2,3,72.0,17.0,20.0,20,1
2015-03-01 02:47:53,0,0,10.0,0,1,44.0,8.0,12.0,30,0
2015-03-01 02:52:53,0,2,6.0,1,3,43.0,13.0,8.0,17,0
2015-03-01 02:57:53,0,0,6.0,0,5,41.0,16.0,8.0,24,0
2015-03-01 03:02:53,0,0,10.0,0,1,52.0,13.0,8.0,17,0
2015-03-01 03:07:53,0,0,16.0,0,1,47.0,17.0,7.0,16,0
2015-03-01 03:12:53,0,1,8.0,1,2,49.0,10.0,15.0,30,0
2015-03-01 03:17:53,1,0,9.0,0,0,29.0,10.0,12.0,16,0
2015-03-01 03:22:53,0,1,5.0,3,0,38.0,5.0,7.0,9,0
2015-03-01 03:27:53,0,1,16.0,1,3,48.0,9.0,8.0,32,0
2015-03-01 03:32:53,0,0,6.0,1,2,60.0,9.0,5.0,33,0
2015-03-01 03:37:53,0,0,10.0,0,5,46.0,8.0,6.0,35,0
2015-03-01 03:42:53,0,0,11.0,0,1,68.0,7.0,8.0,22,0
2015-03-01 03:47:53,0,0,6.0,3,3,66.0,7.0,5.0,20,0
2015-03-01 03:52:53,0,1,16.0,1,1,67.0,6.0,14.0,14,1
2015-03-01 03:57:53,0,1,14.0,0,4,72.0,7.0,23.0,22,0
2015-03-01 04:02:53,0,0,7.0,0,4,70.0,4.0,8.0,29,1
2015-03-01 04:07:53,0,0,7.0,0,3,98.0,4.0,8.0,17,0
2015-03-01 04:12:53,0,1,7.0,4,2,77.0,14.0,1.0,26,0
2015-03-01 04:17:53,1,0,11.0,0,3,66.0,11.0,9.0,24,0
2015-03-01 04:22:53,0,0,4.0,2,0,52.0,7.0,13.0,31,0
2015-03-01 04:27:53,0,0,7.0,4,1,38.0,6.0,9.0,19,1
2015-03-01 04:32:53,0,3,9.0,0,1,44.0,6.0,12.0,20,0
2015-03-01 04:37:53,0,2,5.0,1,2,84.0,4.0,3.0,27,0
2015-03-01 04:42:53,0,1,12.0,0,0,68.0,6.0,9.0,16,0
2015-03-01 04:47:53,0,1,6.0,1,1,27.0,4.0,19.0,26,1
2015-03-01 04:52:53,1,1,11.0,1,0,42.0,17.0,9.0,51,0
2015-03-01 04:57:53,0,2,12.0,0,2,34.0,16.0,8.0,32,0
2015-03-01 05:02:53,0,1,6.0,1,0,34.0,9.0,5.0,40,0
2015-03-01 05:07:53,0,2,4.0,1,2,56.0,14.0,8.0,34,0
2015-03-01 05:12:53,0,2,5.0,2,3,51.0,9.0,4.0,22,1
2015-03-01 05:17:53,1,0,4.0,0,2,22.0,6.0,17.0,45,0
2015-03-01 05:22:53,0,1,7.0,1,0,36.0,8.0,5.0,23,0
2015-03-01 05:27:53,0,1,22.0,1,4,52.0,13.0,7.0,38,0
2015-03-01 05:32:53,0,1,4.0,0,1,42.0,8.0,11.0,24,0
2015-03-01 05:37:53,0,0,6.0,0,1,46.0,5.0,13.0,19,0
2015-03-01 05:42:53,0,2,6.0,1,2,35.0,9.0,8.0,14,0
2015-03-01 05:47:53,0,3,9.0,0,4,32.0,7.0,6.0,24,0
2015-03-01 05:52:53,0,0,3.0,0,2,33.0,3.0,6.0,22,0
2015-03-01 05:57:53,0,0,3.0,0,3,33.0,2.0,4.0,17,0
2015-03-01 06:02:53,0,2,7.0,0,1,44.0,5.0,4.0,21,1
